REC_ID,COMPANY,DISPOSITION_TYPE,PRIMARY_CRIME_CODE,USAO,COUNTRY,DATE,FINE,TOTAL_PAYMENT,AGMT_YEAR
1787,Maymead Inc.,plea,False Statements,North Carolina - Western District,United States,9/11/2002,100000,100000,2002
1788,"Mazza & Sons, Inc.",plea,Environmental,New York - Northern District,United States,7/15/2013,100000,592494,2013
1789,McCalla Corp.,plea,Immigration,Kansas,United States,12/4/2012,300000,300000,2012
2849,McCalla Corporation,plea,Immigration,Kansas,United States,12/4/2012,300000,300000,2012
391,McCourt Construction Co.,plea,False Statements,Massachusetts,United States,11/7/2008,500000,500000,2008
1791,McCracken Holdings Inc.,plea,Environmental,Missouri - Western District,United States,9/4/2009,15000,33387,2009
392,McDonald Roofing & Construction,plea,Fraud - General,Idaho,United States,7/17/2012,5000,5000,2012
2850,"McDowell & Co., Inc.",plea,Fraud - General,California - Northern District,United States,9/15/2003,750000,750000,2003
1792,McKinney Harbor Towing Inc.,plea,Environmental,Louisiana - Middle District,United States,12/14/2001,400000,400000,2001
1793,McKinney Towing Inc.,plea,Environmental,Louisiana - Middle District,United States,12/14/2001,400000,480000,2001
1796,McWane Inc.,plea,Environmental,Utah,United States,2/10/2006,3000000,3000000,2006
1794,McWane Inc.,plea,Environmental,"Alabama - Northern District,USDOJ - Environmental Enforcement Section",United States,12/13/2005,5000000,7700000,2005
394,McWane inc. (Pacific States Pipe Company),plea,Environmental,Alabama - Northern District,United States,12/23/2009,4000000,4000000,2009
1798,Meccon Inc.,plea,Bribery,Ohio - Southern District,United States,4/26/2011,30000,30000,2011
1799,Med 1st of Middletown,plea,Fraud - Health Care,Kentucky - Western District,United States,9/29/2009,0,31184049,2009
395,"Med-care Distributors, Inc.",plea,Fraud - General,Florida - Middle District,United States,8/13/2002,0,740407,2002
1800,"Medex Ambulance, Inc.",plea,Fraud - Health Care,Pennsylvania - Eastern District,United States,9/10/2013,0,3418359,2013
787,MediBank AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,5/20/2015,826000,826000,2015
1801,Medimax Inc.,plea,Wildlife,Florida - Middle District,United States,10/4/2001,3000,3000,2001
1802,Medisca Inc.,plea,FDCA / Pharma,New York - Northern District,United States,3/30/2012,10000,1773529,2012
3036,"Meiko America, Inc.",DP,FDCA / Pharma,Montana,United States,11/4/2016,76063,76063,2016
84,"Mellon Bank, N.A.",NP,Other,Pennsylvania - Western District,United States,8/1/2006,0,18130000,2006
2851,Mend Inc.,plea,Wildlife,Virginia - Eastern District,United States,8/24/2000,4000,4000,2000
1804,Mentorgen LLC,plea,Money Laundering,West Virginia - Southern District,United States,5/25/2010,0,1500000,2010
801,Mercantil Bank (Schweiz) AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,7/14/2015,1172000,1172000,2015
1805,Mercator Corp.,plea,FCPA,New York - Southern District,United States,11/23/2010,32000,32000,2010
1806,Mercer S.M.E. Inc.,plea,Antitrust,New Jersey,United States,4/15/2013,15000,15000,2013
2852,Merck KGaA,plea,Antitrust,USDOJ - Antitrust Division (Dallas),United States,7/17/2000,14000000,14000000,2000
1807,Merck Sharp & Dohme Corp.,plea,FDCA / Pharma,"Massachusetts,USDOJ - Office of Consumer Litigation",Germany,4/24/2012,321636000,321636000,2012
1808,Mercy Regional Health Systems Ltd.,plea,Fraud - Health Care,Illinois - Southern District,United States,12/10/2008,0,2236575,2008
1809,Meridian Numismatics Inc.,plea,Fraud - General,New York - Eastern District,United States,2/3/2003,0,1090772,2003
2634,"Merit Aerospace, Inc.",plea,Import / Export,USDOJ - Criminal Division (California - Southern District),United States,5/4/2015,63876,63876,2015
1810,Mesquite Auto Glass Inc.,plea,Antitrust,Texas - Northern District,United States,12/23/2003,250000,250000,2003
1811,Metabolife International Inc.,plea,False Statements,California - Southern District,United States,2/11/2008,24000,24000,2008
1814,Metabolife International Inc.,plea,Fraud - Tax,USDOJ - Criminal Division,United States,3/6/2006,600000,600000,2006
1815,Metalor USA Refining Corp.,plea,Other,Massachusetts,United States,1/14/2004,2250000,2673000,2004
1816,Metompkin Bay Oyster Company Inc.,plea,Wildlife,Maryland,United States,9/18/2007,50000,50000,2007
1817,Metric Equipment Sales Inc.,plea,Import / Export,California - Northern District,United States,4/7/2005,50000,50000,2005
705,Metropolitan Life Insurance Co. (MetLife),NP,Other,California - Southern District,United States,4/15/2010,13500000,13500000,2010
1818,Mexpar International Inc.,plea,Import / Export,California - Central District,United States,7/30/2004,75000,75000,2004
396,"Miami Air International, Inc.",plea,Environmental,Florida - Southern District,United States,1/20/2011,125000,125000,2011
1819,Michael Bianco Inc.,plea,Immigration,Massachusetts,United States,1/28/2009,1510000,1970000,2009
1820,Michaels Wholesale Bait Inc.,plea,Wildlife,Maine,United States,1/12/2005,60000,60000,2005
1821,Michigan Industrial Finishes Corp.,plea,Environmental,Michigan - Eastern District,United States,8/18/2005,0,1000000,2005
617,Micrus Corp.,DP,FCPA,USDOJ - Criminal Division - Fraud Section,United States,2/1/2005,450000,450000,2005
397,"Mid-America Pipeline Co., LLC",plea,Environmental,USDOJ - Environment & Natural Resources Division,United States,9/6/2007,1000000,1000000,2007
1822,Mid-South Cycle and Lawn Sales Inc.,plea,Fraud - General,Tennessee - Middle District,United States,5/10/2001,65000,118750,2001
3021,Midamar Corporation,plea,Money Laundering,Iowa - Northern District,United States,2/26/2016,20000,20000,2016
1823,Midsouth Auto Brokers Inc.,plea,Fraud - General,Kentucky - Western District,United States,10/22/2001,4000,4000,2001
1824,Midwest Container Reconditioning LLC,plea,Act to Prevent Pollution from Ships,Missouri - Western District,United States,9/22/2010,30000,30000,2010
1825,Midwest Farm Service Co. Inc.,plea,OSHA / Workplace Safety / Mine Safety,Nebraska,United States,4/2/2009,25000,25000,2009
1826,Midwest Motors Inc.,plea,Controlled substances / Drugs / Meth Act,Illinois - Southern District,United States,2/3/2003,5000,5000,2003
1827,Midwest Pigeons Inc.,plea,Money Laundering,Illinois - Southern District,United States,2/3/2003,5000,5000,2003
398,"Midwest Sheets Co., LLC",plea,Environmental,Indiana - Southern District,United States,9/6/2007,60000,60000,2007
2635,"Mika's Medicine, Inc.",plea,FDCA / Pharma,Missouri - Eastern District,United States,11/3/2014,17500,17500,2014
86,Milberg LLP,NP,Fraud - General,California - Central District,United States,6/1/2008,60000000,75000000,2008
1829,"Miller Environmental Co., Inc.",plea,Environmental,Indiana - Southern District,United States,10/24/2007,0,980,2007
1830,Miller Industries,plea,Environmental,Maine,United States,6/8/2007,75000,150000,2007
2636,Minebea Co. Ltd.,plea,Antitrust,"USDOJ - Antitrust Division (Chicago),Ohio - Southern District",Japan,4/24/2015,13500000,13500000,2015
1832,Minecode LLC,plea,Other,Washington - Western District,United States,4/30/2009,144000,144000,2009
1833,Minequip Corp.,plea,False Statements,Illinois - Southern District,United States,4/23/2003,4000,4000,2003
399,Minh's Meat Co.,plea,Other,USDOJ - Criminal Division (California - Central District),United States,10/11/2005,250000,250000,2005
1834,Minnesota Valley Landscape Inc.,plea,Environmental,Minnesota,United States,7/17/2006,0,396258,2006
1835,Mirabilis Ventures Inc.,plea,Fraud - General,Florida - Middle District,United States,7/27/2010,0,200000000,2010
618,Mirant Energy Trading,DP,Other,"California - Northern District,USDOJ - Criminal Division - Fraud Section",United States,7/1/2007,11000000,11000000,2007
762,"Miron Construction Co., Inc.",NP,Fraud - Accounting,Wisconsin - Eastern District,United States,2/14/2014,4000000,193000000,2014
3118,Misho's Quality Oysters L L C,plea,Import / Export,Louisiana -Western District,United States,5/24/2016,35000,35000,2016
1836,Mississippi Chemical,plea,Wildlife,New Mexico,United States,9/16/2004,15000,15000,2004
1837,Mississippi Potash Inc.,plea,Wildlife,New Mexico,United States,9/16/2004,15000,288500,2004
1838,Missouri River AG Inc.,plea,Other,North Dakota,United States,4/15/2008,40000,40000,2008
1839,Mitsuba Corp,plea,Antitrust,Michigan - Eastern District,Japan,11/6/2013,135000000,135000000,2013
400,Mitsubishi Electric Corp.,plea,Antitrust,Michigan - Eastern District,Japan,11/6/2013,190000000,190000000,2013
1840,Mitsubishi Heavy Industries Ltd,plea,Antitrust,Michigan - Eastern District,Japan,11/6/2013,14500000,14500000,2013
1841,Mobile Dental Services of Indiana Inc.,plea,Fraud - Health Care,Indiana - Northern District,United States,9/9/2005,0,2432963,2005
3117,"Modern Construction Group, LLC",plea,Environmental,Ohio - Northern District,United States,10/17/2016,0,1600,2016
1843,Modesto Tallow Co.,plea,Environmental,Oregon,United States,2/10/2009,48750,75000,2009
1844,Moe's Stop One Inc.,plea,Fraud - General,Ohio - Northern District,United States,8/30/2004,0,1873041,2004
1845,Moler Beauty College Inc.,plea,Other,Louisiana - Eastern District,United States,4/13/2006,0,164700,2006
1846,Monaco Estates Development Co.,plea,Wildlife,Florida - Middle District,United States,3/8/2001,5000,5000,2001
747,"MoneyGram Int'l, Inc.",DP,Bank Secrecy Act,Pennsylvania - Middle District,United States,11/9/2012,0,100000000,2012
619,Monsanto,DP,FCPA,USDOJ - Criminal Division - Fraud Section,United States,1/1/2005,1000000,1000000,2005
403,"Moore McMillen Industries, Inc.",plea,Environmental,Tennessee - Eastern District,United States,1/31/2003,0,200000,2003
1848,Moore Printed Circuits Inc.,plea,Environmental,California - Southern District,United States,11/14/2005,42487,42487,2005
404,"Morcon Technologies, Inc.",plea,Fraud - General,California - Northern District,United States,10/15/2003,0,250000,2003
405,Morgan Crucible Co. Plc.,plea,Obstruction of Justice,USDOJ - Antitrust Division,United Kingdom,11/6/2002,10000000,10000000,2002
406,"Morganite, Inc.",plea,Antitrust,USDOJ - Antitrust Division,United States,11/6/2002,10000000,10000000,2002
2855,Morton Int'l,plea,Environmental,Mississippi - Southern District,United States,11/13/2000,2000000,2000000,2000
1850,Motiva Enterprises LLC,plea,Environmental,USDOJ - Environment & Natural Resources Division,United States,3/22/2005,10000000,10000000,2005
2856,Motorambar Inc.,plea,False Statements,Puerto Rico,United States,9/21/2000,250000,250000,2000
2857,Motorsports Unlimited Inc.,plea,Other,Michigan - Western District,United States,3/1/2000,26000,52000,2000
1851,Mount Whitney Pest Control Inc.,plea,Environmental,California - Eastern District,United States,12/13/2006,5000,15000,2006
1852,Mountaineer Data Processing And Billing Inc.,plea,Fraud - Health Care,West Virginia - Northern District,United States,8/2/2007,0,353443,2007
2858,Mr. Car Wash Inc.,plea,Immigration,Pennsylvania - Eastern District,United States,10/19/2000,10000,10000,2000
407,Mt. Vernon Faith-In-Action Outreach Project,plea,Money Laundering,Texas - Northern District,United States,5/12/2008,0,116420,2008
1853,Mullins Rubber Products Inc.,plea,Environmental,Ohio - Southern District,United States,4/28/2004,100000,100000,2004
1854,Multi Circuits Inc.,plea,Environmental,California - Central District,United States,8/2/2001,20000,34687,2001
1855,Multi-Service Inc.,plea,Environmental,Ohio - Southern District,United States,12/19/2006,20000,20000,2006
1856,N & L Inc.,plea,Fraud - Tax,Florida - Middle District,United States,1/13/2010,60413,60413,2010
1857,N&F Logistic Inc.,plea,Immigration,Louisiana - Eastern District,United States,10/2/2008,0,759071,2008
1858,N-Zone Sportswear Inc.,plea,Other,Virginia - Eastern District,United States,3/7/2007,10000,10000,2007
1859,NB Trucking,plea,False Statements,California - Eastern District,United States,8/8/2008,50000,50000,2008
416,"NCS Healthcare of Illinois, Inc.",plea,FDCA / Pharma,Illinois - Southern District,United States,12/20/2001,100000,300000,2001
1860,NEC-Business Network Solutions Inc.,plea,Fraud - General,California - Northern District,United States,6/1/2004,4700000,20685263,2004
621,NETeller PLC,DP,Gambling,New York - Southern District,United States,7/1/2007,0,136000000,2007
3020,"NGK Insulators, Ltd.",plea,Antitrust,USDOJ - Antitrust Division (Washington D.C.),Japan,11/16/2015,65300000,65300000,2015
2641,NGK Spark Plug Co. Ltd.,plea,Antitrust,USDOJ - Antitrust Division,United States,10/8/2014,52100000,52100000,2014
2642,"NH Environmental Group, Inc.",plea,Immigration,Indiana,United States,3/21/2014,70000,170000,2014
2860,NMC Medical Products,plea,Kickbacks,Massachusetts,United States,2/2/2000,49345698,49345698,2000
2861,NPLA Corp.,plea,Environmental,New York - Northern District,United States,4/14/2000,20000,20000,2000
2942,"NSK, Ltd.",plea,Antitrust,USDOJ - Antitrust Division (Chicago),Japan,7/8/2014,68200000,68200000,2014
1861,NTL Inc.,plea,Environmental,Louisiana - Middle District,United States,6/3/2005,25000,27500,2005
1862,NTS Communications Inc.,plea,Fraud - General,Texas - Western District,United States,7/10/2002,0,22000000,2002
3006,NXT. G CORPORATION,plea,Food,USAO-Environmental and Community Safety Crimes Section (Los Angeles),United States,3/3/2016,25500,30500,2016
412,"Nami Resources Company, LLC",plea,Environmental,Kentucky - Eastern District,United States,10/15/2009,50000,50000,2009
1863,Nancy's Chemical and Hobbiest Supply Inc.,plea,Environmental,Pennsylvania - Middle District,United States,2/25/2005,5000,5000,2005
1864,Naras Aviation Inc.,plea,Other,Florida - Southern District,United States,5/31/2001,0,10000,2001
1865,Narayan LLC,plea,Immigration,Kentucky - Eastern District,United States,10/24/2006,75000,75000,2006
1867,Nash-Finch Co. Inc.,plea,FDCA / Pharma,Nebraska,United States,8/15/2005,100000,100000,2005
1868,Nash-Finch Co. Inc.,plea,FDCA / Pharma,North Carolina - Eastern District,United States,3/13/2002,400000,400000,2002
1870,Nassmith Pharmaceuticals Inc.,plea,FDCA / Pharma,California - Southern District,United States,1/23/2001,10000,10000,2001
413,"National A-1 Advertising, Inc.",plea,Money Laundering,Pennsylvania - Middle District,United States,2/23/2012,1500000,6400000,2012
1871,National Abatement Corp.,plea,Environmental,USDOJ - Criminal Division,United States,7/8/2003,75000,75000,2003
1872,National Air Cargo Inc.,plea,False Statements,New York - Western District,United States,4/3/2008,8800000,13200000,2008
1873,"National Consumer Imports and Warehousing, Inc.",plea,Fraud - General,Florida - Southern District,United States,5/11/2004,1600,1600,2004
414,"National Industrial Supply, LLC",plea,Environmental,New York - Southern District,United States,4/29/2011,50000,100000,2011
1875,National Navigation Company,plea,Act to Prevent Pollution from Ships,USDOJ - Environment & Natural Resources Division - Environmental Crimes Section,Egypt,5/2/2008,5750000,5750000,2008
3053,"National Oilwell Varco, Inc.",NP,Import / Export,,United States,11/1/2016,25000000,25000000,2016
1876,Native Wholesale Supply,plea,Obstruction of Justice,Washington - Western District,United States,9/10/2010,0,200000,2010
415,Natural Health Foundation,plea,Gambling,Ohio - Northern District,United States,6/16/2004,1000,1000,2004
1877,Nature's Broom Of America Inc.,plea,Environmental,Mississippi - Northern District,United States,5/14/2012,12000,12000,2012
1878,Nautilus Hyosung Holdings Inc.,plea,Obstruction of Justice,District of Columbia,United States,10/26/2011,100000,100000,2011
1879,Navarrete Industries Inc.,plea,Fraud - General,Illinois - Northern District,United States,2/12/2010,1000000,17241202,2010
1880,Neal Feay Co.,plea,Environmental,California - Central District,United States,11/26/2003,75000,92360,2003
1881,Near North Insurance Brokerage Inc.,plea,Fraud - General,Illinois - Northern District,United States,12/13/2005,1400000,2241528,2005
3016,"Necromance, Inc",plea,Other,California - Central District,United States,10/5/2016,20000,20000,2016
1882,Ned's House of Produce LLC,plea,False Statements,USDOJ - Criminal Division,United States,9/28/2005,10000,10000,2005
